Alarm Name,Alarm ID,Severity,Managed Object Type Name,Managed Object Type ID,Managed Object Type Version ID,Alarm Group Name,Alarm Group ID
Copper Temp2 Sensor Fault,62868,Major,DC Power,33330,25110,Digital Power,278493845
Emergency/Unexpected Power-Off,62875,Critical,DC Power,33330,25110,Digital Power,278493845
Cabinet Compartment Missing,63011,Major,DC Power,33330,25110,Digital Power,278493845
Cabinet/Subrack Load Overcurrent,63348,Minor,DC Power,33330,25110,Digital Power,278493845
Bypass Module Software Version Incompatible,63487,Major,DC Power,33330,25110,Digital Power,278493845
AC Cabinet Missing,10282,Major,Digital Power,33330,25130,Digital Power,278493845
DC Cabinet Missing,10283,Major,Digital Power,33330,25130,Digital Power,278493845
Combined Cab. Missing,10284,Major,Digital Power,33330,25130,Digital Power,278493845
Rect Cabinet Missing,10285,Major,Digital Power,33330,25130,Digital Power,278493845
Lithium Battery Cab. Missing,10286,Major,Digital Power,33330,25130,Digital Power,278493845
Unauthorized Door Opening,15402,Major,Digital Power,33330,25130,Digital Power,278493845
Manual Control State,20819,Warning,Digital Power,33330,25130,Digital Power,278493845
Staggering Electricity Disabled by Abnormal Discharge,40154,Major,Digital Power,33330,25130,Digital Power,278493845
Parallel Software Version Incompatible,62655,Major,Digital Power,33330,25130,Digital Power,278493845
Copper Temp1 Sensor Missing,62865,Major,Digital Power,33330,25130,Digital Power,278493845
Copper Temp2 Sensor Missing,62866,Major,Digital Power,33330,25130,Digital Power,278493845
Copper Temp1 Sensor Fault,62867,Major,Digital Power,33330,25130,Digital Power,278493845
Copper Temp2 Sensor Fault,62868,Major,Digital Power,33330,25130,Digital Power,278493845
Emergency/Unexpected Power-Off,62875,Critical,Digital Power,33330,25130,Digital Power,278493845
Cabinet Compartment Missing,63011,Major,Digital Power,33330,25130,Digital Power,278493845
Cabinet/Subrack Load Overcurrent,63348,Minor,Digital Power,33330,25130,Digital Power,278493845
Bypass Module Software Version Incompatible,63487,Major,Digital Power,33330,25130,Digital Power,278493845
AC Cabinet Missing,10282,Major,Digital Power,33330,25150,Digital Power,278493845
DC Cabinet Missing,10283,Major,Digital Power,33330,25150,Digital Power,278493845
Combined Cab. Missing,10284,Major,Digital Power,33330,25150,Digital Power,278493845
Rect Cabinet Missing,10285,Major,Digital Power,33330,25150,Digital Power,278493845
Lithium Battery Cab. Missing,10286,Major,Digital Power,33330,25150,Digital Power,278493845
Unauthorized Door Opening,15402,Major,Digital Power,33330,25150,Digital Power,278493845
Manual Control State,20819,Warning,Digital Power,33330,25150,Digital Power,278493845
Staggering Electricity Disabled by Abnormal Discharge,40154,Major,Digital Power,33330,25150,Digital Power,278493845
Parallel Software Version Incompatible,62655,Major,Digital Power,33330,25150,Digital Power,278493845
Copper Temp1 Sensor Missing,62865,Major,Digital Power,33330,25150,Digital Power,278493845
Copper Temp2 Sensor Missing,62866,Major,Digital Power,33330,25150,Digital Power,278493845
Copper Temp1 Sensor Fault,62867,Major,Digital Power,33330,25150,Digital Power,278493845
Copper Temp2 Sensor Fault,62868,Major,Digital Power,33330,25150,Digital Power,278493845
Emergency/Unexpected Power-Off,62875,Critical,Digital Power,33330,25150,Digital Power,278493845
Cabinet Compartment Missing,63011,Major,Digital Power,33330,25150,Digital Power,278493845
Cabinet/Subrack Load Overcurrent,63348,Minor,Digital Power,33330,25150,Digital Power,278493845
Bypass Module Software Version Incompatible,63487,Major,Digital Power,33330,25150,Digital Power,278493845
AC Cabinet Missing,10282,Major,Digital Power,33330,25386,Digital Power,278493845
DC Cabinet Missing,10283,Major,Digital Power,33330,25386,Digital Power,278493845
Combined Cab. Missing,10284,Major,Digital Power,33330,25386,Digital Power,278493845
Rect Cabinet Missing,10285,Major,Digital Power,33330,25386,Digital Power,278493845
Lithium Battery Cab. Missing,10286,Major,Digital Power,33330,25386,Digital Power,278493845
Unauthorized Door Opening,15402,Major,Digital Power,33330,25386,Digital Power,278493845
Manual Control State,20819,Warning,Digital Power,33330,25386,Digital Power,278493845
Staggering Electricity Disabled by Abnormal Discharge,40154,Major,Digital Power,33330,25386,Digital Power,278493845
Parallel Software Version Incompatible,62655,Major,Digital Power,33330,25386,Digital Power,278493845
Copper Temp1 Sensor Missing,62865,Major,Digital Power,33330,25386,Digital Power,278493845
Copper Temp2 Sensor Missing,62866,Major,Digital Power,33330,25386,Digital Power,278493845
Copper Temp1 Sensor Fault,62867,Major,Digital Power,33330,25386,Digital Power,278493845
Copper Temp2 Sensor Fault,62868,Major,Digital Power,33330,25386,Digital Power,278493845
Emergency/Unexpected Power-Off,62875,Critical,Digital Power,33330,25386,Digital Power,278493845
Cabinet Compartment Missing,63011,Major,Digital Power,33330,25386,Digital Power,278493845
Cabinet/Subrack Load Overcurrent,63348,Minor,Digital Power,33330,25386,Digital Power,278493845
Bypass Module Software Version Incompatible,63487,Major,Digital Power,33330,25386,Digital Power,278493845
AC Cabinet Missing,10282,Major,Digital Power,33330,25655,Digital Power,278493845
DC Cabinet Missing,10283,Major,Digital Power,33330,25655,Digital Power,278493845
Combined Cab. Missing,10284,Major,Digital Power,33330,25655,Digital Power,278493845
Rect Cabinet Missing,10285,Major,Digital Power,33330,25655,Digital Power,278493845
Lithium Battery Cab. Missing,10286,Major,Digital Power,33330,25655,Digital Power,278493845
Unauthorized Door Opening,15402,Major,Digital Power,33330,25655,Digital Power,278493845
Manual Control State,20819,Warning,Digital Power,33330,25655,Digital Power,278493845
Staggering Electricity Disabled by Abnormal Discharge,40154,Major,Digital Power,33330,25655,Digital Power,278493845
Parallel Software Version Incompatible,62655,Major,Digital Power,33330,25655,Digital Power,278493845
Copper Temp1 Sensor Missing,62865,Major,Digital Power,33330,25655,Digital Power,278493845
Copper Temp2 Sensor Missing,62866,Major,Digital Power,33330,25655,Digital Power,278493845
Copper Temp1 Sensor Fault,62867,Major,Digital Power,33330,25655,Digital Power,278493845
Copper Temp2 Sensor Fault,62868,Major,Digital Power,33330,25655,Digital Power,278493845
Emergency/Unexpected Power-Off,62875,Critical,Digital Power,33330,25655,Digital Power,278493845
Cabinet Compartment Missing,63011,Major,Digital Power,33330,25655,Digital Power,278493845
Cabinet/Subrack Load Overcurrent,63348,Minor,Digital Power,33330,25655,Digital Power,278493845
Bypass Module Software Version Incompatible,63487,Major,Digital Power,33330,25655,Digital Power,278493845
AC Cabinet Missing,10282,Major,Digital Power,33330,25780,Digital Power,278493845
DC Cabinet Missing,10283,Major,Digital Power,33330,25780,Digital Power,278493845
Combined Cab. Missing,10284,Major,Digital Power,33330,25780,Digital Power,278493845
Rect Cabinet Missing,10285,Major,Digital Power,33330,25780,Digital Power,278493845
Lithium Battery Cab. Missing,10286,Major,Digital Power,33330,25780,Digital Power,278493845
Unauthorized Door Opening,15402,Major,Digital Power,33330,25780,Digital Power,278493845
Manual Control State,20819,Warning,Digital Power,33330,25780,Digital Power,278493845
Staggering Electricity Disabled by Abnormal Discharge,40154,Major,Digital Power,33330,25780,Digital Power,278493845
Parallel Software Version Incompatible,62655,Major,Digital Power,33330,25780,Digital Power,278493845
Copper Temp1 Sensor Missing,62865,Major,Digital Power,33330,25780,Digital Power,278493845
Copper Temp2 Sensor Missing,62866,Major,Digital Power,33330,25780,Digital Power,278493845
Copper Temp1 Sensor Fault,62867,Major,Digital Power,33330,25780,Digital Power,278493845
Copper Temp2 Sensor Fault,62868,Major,Digital Power,33330,25780,Digital Power,278493845
Emergency/Unexpected Power-Off,62875,Critical,Digital Power,33330,25780,Digital Power,278493845
Cabinet Compartment Missing,63011,Major,Digital Power,33330,25780,Digital Power,278493845
Cabinet/Subrack Load Overcurrent,63348,Minor,Digital Power,33330,25780,Digital Power,278493845
Bypass Module Software Version Incompatible,63487,Major,Digital Power,33330,25780,Digital Power,278493845
DC Input Overvoltage,61504,Major,DC Input Distribution,33347,25001,DC Input Distribution,278493862
DC Input Undervoltage ,61505,Major,DC Input Distribution,33347,25001,DC Input Distribution,278493862
HVDC Failure,61506,Major,DC Input Distribution,33347,25001,DC Input Distribution,278493862
Input Breaker Trip,62063,Major,PCU,33544,15622,PCU,278494059
Optimizer Reversely Connected,62064,Critical,PCU,33544,15622,PCU,278494059
Overcurrent Protection,62065,Major,PCU,33544,15622,PCU,278494059
Hardware Fault,62066,Critical,PCU,33544,15622,PCU,278494059
Contactor Fault,62067,Critical,PCU,33544,15622,PCU,278494059
Handle Loose,62068,Major,PCU,33544,15622,PCU,278494059
Communication Failure,62069,Major,PCU,33544,15622,PCU,278494059
Input Breaker Trip,62063,Major,PCU,33544,15750,PCU,278494059
Optimizer Reversely Connected,62064,Critical,PCU,33544,15750,PCU,278494059
Overcurrent Protection,62065,Major,PCU,33544,15750,PCU,278494059
Hardware Fault,62066,Critical,PCU,33544,15750,PCU,278494059
Contactor Fault,62067,Critical,PCU,33544,15750,PCU,278494059
Handle Loose,62068,Major,PCU,33544,15750,PCU,278494059
Communication Failure,62069,Major,PCU,33544,15750,PCU,278494059
Board Fault,20161,Major,iDMU,33550,15671,iDMU,278494065
Communication Failure,62555,Major,iDMU,33550,15671,iDMU,278494065
DC SPD Fault,62615,Major,iDMU,33550,15671,iDMU,278494065
Address Conflict,62869,Major,iDMU,33550,15671,iDMU,278494065
Overcurrent Protection,62521,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
Load Fuse Broken,62522,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
High Temperature Protection,62523,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
Breaker Abnormal,62525,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
Disconnected,62526,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
Disconnect Warning,62546,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
Breaker Not Detected,62605,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
Incorrect Usage Configuration,62620,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
Contactor Fault,62862,Major,Load-iCBD,33551,15671,Load-iCBD,278494066
Overcurrent Protection,62557,Major,Branch Group,33558,15671,Branch Group,278494073
Disconnected,62558,Major,Branch Group,33558,15671,Branch Group,278494073
Breaker Abnormal,62559,Major,Branch Group,33558,15671,Branch Group,278494073
Load Fuse Broken,62560,Major,Branch Group,33558,15671,Branch Group,278494073
High Temperature Protection,62561,Major,Branch Group,33558,15671,Branch Group,278494073
DC Under Voltage,62603,Major,Branch Group,33558,15671,Branch Group,278494073
DC Over Voltage,62604,Major,Branch Group,33558,15671,Branch Group,278494073
SPD Fault,62631,Major,Branch Group,33558,15671,Branch Group,278494073
Communication Fail,62555,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Board Fault,62663,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
AC Failure,62664,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 1 Broken,62665,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 2 Broken,62666,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 3 Broken,62667,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 4 Broken,62668,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
DC SPD Fault,62669,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD1 Disconnected,62670,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD2 Disconnected,62671,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD3 Disconnected,62672,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD4 Disconnected,62673,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD5 Disconnected,62674,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD6 Disconnected,62675,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD7 Disconnected,62676,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD8 Disconnected,62677,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD9 Disconnected,62678,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD10 Disconnected,62679,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD11 Disconnected,62680,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD12 Disconnected,62681,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD13 Disconnected,62682,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD14 Disconnected,62683,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD15 Disconnected,62684,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD16 Disconnected,62685,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD17 Disconnected,62686,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD18 Disconnected,62687,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD19 Disconnected,62688,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD20 Disconnected,62689,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD21 Disconnected,62690,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD22 Disconnected,62691,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD23 Disconnected,62692,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD24 Disconnected,62693,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD25 Disconnected,62694,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD26 Disconnected,62695,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD27 Disconnected,62696,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD28 Disconnected,62697,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD29 Disconnected,62698,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD30 Disconnected,62699,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD31 Disconnected,62700,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD32 Disconnected,62701,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD33 Disconnected,62702,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
LLVD34 Disconnected,62703,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 1 Over Current,62704,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 2 Over Current,62705,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 3 Over Current,62706,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 4 Over Current,62707,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 5 Over Current,62708,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 6 Over Current,62709,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 7 Over Current,62710,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 8 Over Current,62711,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 9 Over Current,62712,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 10 Over Current,62713,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 11 Over Current,62714,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 12 Over Current,62715,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 13 Over Current,62716,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 14 Over Current,62717,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 15 Over Current,62718,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 16 Over Current,62719,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 17 Over Current,62720,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 18 Over Current,62721,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 19 Over Current,62722,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 20 Over Current,62723,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 21 Over Current,62724,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 22 Over Current,62725,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 23 Over Current,62726,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 24 Over Current,62727,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 25 Over Current,62728,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 26 Over Current,62729,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 27 Over Current,62730,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 28 Over Current,62731,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 29 Over Current,62732,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 30 Over Current,62733,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 31 Over Current,62734,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 32 Over Current,62735,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 33 Over Current,62736,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load 34 Over Current,62737,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 5 Broken,62738,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 6 Broken,62739,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 7 Broken,62740,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 8 Broken,62741,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 9 Broken,62742,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 10 Broken,62743,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 11 Broken,62744,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 12 Broken,62745,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 13 Broken,62746,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 14 Broken,62747,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 15 Broken,62748,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 16 Broken,62749,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 17 Broken,62750,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 18 Broken,62751,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 19 Broken,62752,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 20 Broken,62753,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 21 Broken,62754,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 22 Broken,62755,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 23 Broken,62756,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 24 Broken,62757,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 25 Broken,62758,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 26 Broken,62759,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 27 Broken,62760,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 28 Broken,62761,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 29 Broken,62762,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 30 Broken,62763,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 31 Broken,62764,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 32 Broken,62765,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 33 Broken,62766,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Load Fuse 34 Broken,62767,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 1 Abnormal,62768,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 2 Abnormal,62769,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 3 Abnormal,62770,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 4 Abnormal,62771,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 5 Abnormal,62772,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 6 Abnormal,62773,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 7 Abnormal,62774,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 8 Abnormal,62775,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 9 Abnormal,62776,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 10 Abnormal,62777,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 11 Abnormal,62778,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 12 Abnormal,62779,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 13 Abnormal,62780,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 14 Abnormal,62781,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 15 Abnormal,62782,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 16 Abnormal,62783,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 17 Abnormal,62784,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 18 Abnormal,62785,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 19 Abnormal,62786,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 20 Abnormal,62787,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 21 Abnormal,62788,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 22 Abnormal,62789,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 23 Abnormal,62790,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 24 Abnormal,62791,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 25 Abnormal,62792,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 26 Abnormal,62793,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 27 Abnormal,62794,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 28 Abnormal,62795,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 29 Abnormal,62796,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 30 Abnormal,62797,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 31 Abnormal,62798,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 32 Abnormal,62799,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 33 Abnormal,62800,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 34 Abnormal,62801,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 1 Overcurrent Protection,62802,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 2 Overcurrent Protection,62803,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 3 Overcurrent Protection,62804,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 4 Overcurrent Protection,62805,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 5 Overcurrent Protection,62806,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 6 Overcurrent Protection,62807,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 7 Overcurrent Protection,62808,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 8 Overcurrent Protection,62809,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 9 Overcurrent Protection,62810,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 10 Overcurrent Protection,62811,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 1 Disconnected,62812,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 2 Disconnected,62813,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 3 Disconnected,62814,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 4 Disconnected,62815,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 5 Disconnected,62816,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 6 Disconnected,62817,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 7 Disconnected,62818,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 8 Disconnected,62819,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 9 Disconnected,62820,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 10 Disconnected,62821,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 1  Abnormal,62822,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 2  Abnormal,62823,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 3  Abnormal,62824,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 4  Abnormal,62825,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 5  Abnormal,62826,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 6  Abnormal,62827,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 7  Abnormal,62828,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 8  Abnormal,62829,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 9  Abnormal,62830,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Breaker 10  Abnormal,62831,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 1 DC Over Voltage,62832,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 2 DC Over Voltage,62833,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 3 DC Over Voltage,62834,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 4 DC Over Voltage,62835,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 5 DC Over Voltage,62836,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 6 DC Over Voltage,62837,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 7 DC Over Voltage,62838,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 8 DC Over Voltage,62839,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 9 DC Over Voltage,62840,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 10 DC Over Voltage,62841,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 1 DC Under Voltage,62842,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 2 DC Under Voltage,62843,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 3 DC Under Voltage,62844,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 4 DC Under Voltage,62845,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
Branch Group 5 DC Under Voltage,62846,Major,iDMU (IoT),35077,15671,iDMU (IoT),278495592
